Date,Close,High,Low,Open,Volume
2005-07-21,31.574560165405273,32.33697657414719,31.443108541712288,31.692866376005846,109200
2005-07-22,32.67875289916992,32.731332049306374,31.482547773596433,32.36327047665694,56800
2005-07-25,31.863758087158203,32.73133546645167,31.745451852960763,32.73133546645167,39600
2005-07-26,31.54827308654785,32.008352570506304,31.21964524189631,32.008352570506304,102450
2005-07-27,31.640283584594727,31.706010647690654,31.08818879074438,31.548268203491517,98100
2005-07-28,31.613996505737305,31.706014404976084,31.429965721722528,31.67972357662215,93600
2005-07-29,31.995206832885742,32.00835224740689,31.351096564738295,31.67972440607259,60700
2005-08-01,32.00835037231445,32.205526564117896,31.679722550231617,31.850607914532915,164950
2005-08-02,31.613996505737305,34.177294603924175,31.075047060638553,34.177294603924175,299700
2005-08-03,31.351099014282227,31.903193931149733,31.232792781579786,31.903193931149733,147750
2005-08-04,31.02247428894043,31.403681349517687,30.693846388649177,31.245941361427754,141200
2005-08-05,30.72012710571289,31.140770278403156,30.43093304406502,31.140770278403156,207050
2005-08-08,29.576507568359375,31.08819523151809,27.946513674348697,30.891019015842016,6384200
2005-08-09,31.351099014282227,31.351099014282227,29.602798862073726,30.5886824631063,4870350
2005-08-10,31.15390968322754,32.23180823219195,31.114473453181063,31.798019730603087,2559000
2005-08-11,30.062875747680664,31.25908087838741,29.944569525326685,30.996177604882693,1705150
2005-08-12,29.3136043548584,29.905135510710146,28.261996196934863,29.878844679954156,1688950
2005-08-15,28.183120727539062,29.68166268777577,27.99908745529111,29.576501892447425,1489850
2005-08-16,28.196273803710938,28.39345003513743,27.19724472295399,27.985952155891773,2345600
2005-08-17,28.51175308227539,28.906105500963008,27.801915719959844,27.84135196472122,1120650
2005-08-18,28.590620040893555,28.91924785745555,27.98594606189049,27.98594606189049,1339950
2005-08-19,28.45917510986328,28.78780300375831,28.31458054146713,28.40659595060064,736700
2005-08-22,28.393442153930664,28.656342887115,27.86763818033088,28.524893774138388,1630650
2005-08-23,28.196273803710938,28.446029193476317,27.880788824750375,28.104255888962218,1077250
2005-08-24,28.393442153930664,28.630054568858345,27.89392649858753,27.999087293307486,1159600
2005-08-25,29.129581451416016,29.326757721079627,28.169988433749417,28.169988433749417,789650
2005-08-26,29.063852310180664,29.615947283075272,28.787803570117404,29.103286053595482,539950
2005-08-29,29.366178512573242,29.576500090415497,28.787792919891555,28.984969085714795,465050
2005-08-30,29.44505500793457,29.576506650047754,28.91925094671336,28.971832606451247,606100
2005-08-31,29.261024475097656,29.48449151651985,28.919251205438325,29.274169890149732,826950
2005-09-01,29.208446502685547,29.497640655881167,28.998124849760668,29.10328567622311,740500
2005-09-02,29.40561866760254,29.747389396721744,28.55118432311058,29.16900623418823,918500
