Date,Close,High,Low,Open,Volume
1993-12-14,4.149403095245361,4.149403095245361,4.1032984521838864,4.149403095245361,7717345
1993-12-15,4.149403095245361,4.149403095245361,4.1032984521838864,4.149403095245361,1833877
1993-12-16,4.149403095245361,4.172455416776098,4.126350773714623,4.149403095245361,624688
1993-12-17,4.126351356506348,4.149403681292917,4.126351356506348,4.149403681292917,490765
1993-12-20,4.149403095245361,4.149403095245361,4.126350773714623,4.126350773714623,546144
1993-12-21,4.126351356506348,4.149403681292917,4.103299031719779,4.126351356506348,311482
1993-12-22,4.149403095245361,4.149403095245361,4.126350773714623,4.126350773714623,274958
1993-12-23,4.149403095245361,4.149403095245361,4.126350773714623,4.149403095245361,147391
1993-12-27,4.126351356506348,4.149403681292917,4.126351356506348,4.149403681292917,164307
1993-12-28,4.149403095245361,4.149403095245361,4.126350773714623,4.126350773714623,283577
1993-12-29,4.149403095245361,4.172455416776098,4.126350773714623,4.149403095245361,256534
1993-12-30,4.149403095245361,4.172455416776098,4.149403095245361,4.172455416776098,153856
1993-12-31,4.172454357147217,4.172454357147217,4.12634972579439,4.149402041470803,200939
1994-01-03,4.149403095245361,4.172455416776098,4.149403095245361,4.149403095245361,312236
1994-01-04,4.172454357147217,4.172454357147217,4.149402041470803,4.172454357147217,236494
1994-01-05,4.149403095245361,4.195507738306836,4.149403095245361,4.149403095245361,240157
1994-01-06,4.149403095245361,4.172455416776098,4.149403095245361,4.149403095245361,150623
1994-01-07,4.195506572723389,4.195506572723389,4.149401942470568,4.1724542575969785,312775
1994-01-10,4.241610527038574,4.264662840551087,4.172453965482631,4.195506278995143,436247
1994-01-11,4.28771448135376,4.333818722163785,4.218557930647954,4.218557930647954,514684
1994-01-12,4.28771448135376,4.310766791249541,4.28771448135376,4.310766791249541,364276
1994-01-13,4.356873035430908,4.356873035430908,4.2877164529256175,4.2877164529256175,420517
1994-01-14,4.333820343017578,4.379924980052326,4.287716084964507,4.356872661534952,417177
1994-01-17,4.333820343017578,4.356872661534952,4.310768403481881,4.356872661534952,165707
1994-01-18,4.356873035430908,4.356873035430908,4.310768773421285,4.310768773421285,343482
1994-01-19,4.333820343017578,4.333820343017578,4.310768403481881,4.333820343017578,256426
1994-01-20,4.356873035430908,4.356873035430908,4.310768773421285,4.333820714935241,220548
1994-01-21,4.356873035430908,4.379925355926575,4.310768773421285,4.333820714935241,252871
1994-01-24,4.310767650604248,4.3568719006051895,4.310767650604248,4.333819586113913,362875
1994-01-25,4.356873035430908,4.356873035430908,4.2877164529256175,4.2877164529256175,267416
1994-01-26,4.426028728485107,4.472133360211292,4.379924475740557,4.379924475740557,852886
1994-01-27,4.518238544464111,4.541290484164547,4.426029269735648,4.449081588417764,593443
1994-01-28,4.54128885269165,4.54128885269165,4.472132300471701,4.518236921272697,455210
1994-01-31,4.518238544464111,4.541290484164547,4.495186225781995,4.541290484164547,377743
1994-02-01,4.610447406768799,4.610447406768799,4.518238511690858,4.541290451224085,472125
1994-02-02,4.587393283843994,4.61044559329148,4.564340974396508,4.61044559329148,236494
1994-02-03,4.587393283843994,4.656549833204924,4.564340974396508,4.61044559329148,1557088
1994-02-04,4.495187759399414,4.587396686604998,4.449083106305718,4.587396686604998,623719
1994-02-07,4.518238544464111,4.541290484164547,4.449081588417764,4.495186225781995,437433
1994-02-08,4.610447406768799,4.610447406768799,4.541290451224085,4.541290451224085,820671
1994-02-09,4.564341068267822,4.610445688110993,4.541288758346237,4.587393378189408,510051
1994-02-10,4.54128885269165,4.587393473492646,4.472132300471701,4.564341163092148,1031307
1994-02-11,4.656552314758301,4.679604636490748,4.56434340681024,4.56434340681024,284978
1994-02-14,4.7257080078125,4.794864575411419,4.656551061231951,4.656551061231951,1028397
1994-02-15,4.679604530334473,4.771813436190785,4.610447945687669,4.7487614939629985,1524011
1994-02-16,4.7257080078125,4.7257080078125,4.656551061231951,4.6796033767588,334000
1994-02-17,4.771811008453369,4.771811008453369,4.702654458991098,4.702654458991098,340249
1994-02-18,4.771811008453369,4.771811008453369,4.679602149509832,4.748759077953632,334970
1994-02-22,4.794862747192383,4.817915053929687,4.7487585126992595,4.7487585126992595,277974
1994-02-23,4.864020347595215,4.864020347595215,4.771811479548397,4.817916103062589,407373
1994-02-24,4.910124778747559,4.910124778747559,4.8179159143131685,4.864020157039588,326243
1994-02-25,4.8870744705200195,4.91012679082039,4.8409698299192785,4.8870744705200195,279052
1994-02-28,4.7487592697143555,4.887072374224149,4.7487592697143555,4.887072374224149,276251
1994-03-01,4.817917346954346,4.8409692856814335,4.702656137392248,4.702656137392248,600877
1994-03-02,4.840969562530518,4.840969562530518,4.702656406331373,4.748761044385545,316007
1994-03-03,4.794862747192383,4.86401928842281,4.7487585126992595,4.86401928842281,367616
1994-03-04,4.794862747192383,4.86401928842281,4.7487585126992595,4.794862747192383,326566
1994-03-07,4.8870744705200195,4.8870744705200195,4.794865568300245,4.794865568300245,288964
1994-03-08,4.864020347595215,4.88707265935231,4.864020347595215,4.88707265935231,241558
1994-03-09,4.8870744705200195,4.956231431421131,4.8409698299192785,4.864022150219649,270756
1994-03-10,4.8870744705200195,4.979283372739794,4.8870744705200195,4.91012679082039,349407
1994-03-11,4.979281902313232,5.0253865292988635,4.887073027323565,4.91012534081638,317623
1994-03-14,5.0023345947265625,5.025386909965563,4.956230343230188,4.979282279487563,227012
1994-03-15,5.025386810302734,5.071491060884776,4.9331779301570355,5.0023344955209055,266338
1994-03-16,5.0714921951293945,5.140649154941909,5.025387934236086,5.0714921951293945,243174
1994-03-17,4.933177471160889,5.094542901656583,4.933177471160889,5.071490589019604,282500
1994-03-18,5.094541549682617,5.094541549682617,4.9331761620095795,4.9331761620095795,282069
1994-03-21,5.0714921951293945,5.140649154941909,5.04843987519189,5.094544515066899,138772
1994-03-22,5.160628795623779,5.160628795623779,5.043342128125682,5.160628795623779,213760
1994-03-23,5.254456996917725,5.254456996917725,5.160627077136286,5.160627077136286,440665
1994-03-24,5.2075419425964355,5.254456901636426,5.13716950403645,5.254456901636426,181438
1994-03-25,5.2075419425964355,5.254456901636426,5.160626983556445,5.184084463076441,325165
1994-03-28,4.996426582336426,5.184085691685806,4.996426582336426,5.184085691685806,212144
1994-03-29,4.855682373046875,4.9964269070264375,4.8322252720858385,4.9964269070264375,482792
1994-03-30,4.855682373046875,4.855682373046875,4.503821230919304,4.738395325671018,314283
1994-03-31,4.808767318725586,4.9025968703902985,4.78530983439875,4.855681901736626,207942
1994-04-04,4.6914825439453125,4.855684242090204,4.433450863268692,4.503822964524672,224750
1994-04-05,4.808767318725586,4.855681901736626,4.738394865745079,4.738394865745079,198676
1994-04-06,4.879139423370361,4.926054006740121,4.761852386482013,4.855681938864165,320963
1994-04-07,4.855682373046875,4.87913985965058,4.855682373046875,4.87913985965058,177559
1994-04-08,4.855682373046875,4.87913985965058,4.8322252720858385,4.87913985965058,116038
1994-04-11,4.855682373046875,4.855682373046875,4.808767785482134,4.855682373046875,174219
1994-04-12,4.855682373046875,4.855682373046875,4.808767785482134,4.855682373046875,153640
1994-04-13,4.832224369049072,4.855681465626492,4.808766886829056,4.855681465626492,122179
1994-04-14,4.926055908203125,4.926055908203125,4.832226705245431,4.855683813163463,173896
1994-04-15,4.832224369049072,4.902596430066524,4.808766886829056,4.902596430066524,95890
1994-04-18,4.879139423370361,4.902596907876558,4.808767355494406,4.855681938864165,83931
1994-04-19,4.855682373046875,4.902597346254286,4.8322252720858385,4.902597346254286,106018
1994-04-20,4.832224369049072,4.879138947846508,4.808766886829056,4.879138947846508,78113
1994-04-21,4.832224369049072,4.902596430066524,4.808766886829056,4.855681465626492,83069
1994-04-22,4.785311698913574,4.902598780604027,4.7618542054469275,4.8556837936707336,152778
1994-04-25,4.808767318725586,4.832224803052422,4.78530983439875,4.808767318725586,180683
1994-04-26,4.808767318725586,4.855681901736626,4.808767318725586,4.832224803052422,148576
1994-04-28,4.855682373046875,4.855682373046875,4.808767785482134,4.808767785482134,136617
1994-04-29,5.01988410949707,5.01988410949707,4.832224998574557,4.855682098207886,148468
1994-05-02,5.113716125488281,5.16063073297115,5.019886524879712,5.019886524879712,90611
1994-05-03,5.01988410949707,5.137170764591656,4.996426624221094,5.113713664958326,117547
1994-05-04,4.972970485687256,5.090257558187283,4.90259839644434,5.066800066558728,109897
1994-05-05,5.113716125488281,5.113716125488281,4.972971531754011,4.972971531754011,155903
1994-05-06,5.160628795623779,5.160628795623779,5.043342128125682,5.137171307867084,106449
1994-05-09,5.160628795623779,5.231001258893862,5.043342128125682,5.160628795623779,95567
1994-05-10,5.2075419425964355,5.230999422116431,5.113712410159007,5.113712410159007,89103
1994-05-11,5.066799640655518,5.2075441929534465,5.066799640655518,5.2075441929534465,111405
1994-05-12,5.160628795623779,5.1840862833804735,5.066799230239688,5.090256717996383,87056
1994-05-13,5.113716125488281,5.207545726096851,5.043344021442563,5.207545726096851,70140
1994-05-16,5.137174129486084,5.137174129486084,5.0902595138472915,5.0902595138472915,158273
1994-05-17,5.160628795623779,5.160628795623779,5.090256717996383,5.137171307867084,154933
1994-05-18,5.160628795623779,5.1840862833804735,5.090256717996383,5.160628795623779,168832
1994-05-19,5.184084892272949,5.184084892272949,5.1137128335293305,5.160627410810882,86301
1994-05-20,5.160628795623779,5.1840862833804735,5.137171307867084,5.137171307867084,95890
1994-05-23,5.2075419425964355,5.2075419425964355,5.160626983556445,5.184084463076441,187256
1994-05-24,5.2075419425964355,5.230999422116431,5.160626983556445,5.230999422116431,203632
1994-05-25,5.231001377105713,5.231001377105713,5.1840864005321246,5.1840864005321246,169586
1994-05-26,5.184084892272949,5.207542373735017,5.160627410810882,5.207542373735017,179929
1994-05-27,5.2075419425964355,5.254456901636426,5.184084463076441,5.184084463076441,87702
1994-05-31,5.137174129486084,5.231004132049468,5.137174129486084,5.231004132049468,101708
1994-06-01,5.113716125488281,5.184088229534001,5.090258628925431,5.184088229534001,110328
1994-06-02,5.113716125488281,5.16063073297115,5.090258628925431,5.1371732364083,79298
1994-06-03,5.160628795623779,5.160628795623779,5.090256717996383,5.160628795623779,48699
1994-06-06,5.231001377105713,5.2544588653925075,5.137171423958536,5.1840864005321246,95998
1994-06-07,5.254456996917725,5.254456996917725,5.207542037027005,5.230999516972365,87917
1994-06-08,5.231001377105713,5.2544588653925075,5.207543888818919,5.231001377105713,94705
1994-06-09,5.160628795623779,5.254458746650557,5.160628795623779,5.231001258893862,161505
1994-06-10,5.184084892272949,5.207542373735017,5.137169929348814,5.160627410810882,88672
1994-06-13,5.254456996917725,5.254456996917725,5.160627077136286,5.184084557081645,76928
1994-06-14,5.231001377105713,5.2544588653925075,5.1840864005321246,5.231001377105713,147391
1994-06-15,5.184084892272949,5.2544573366591525,5.184084892272949,5.230999855197085,125843
1994-06-16,5.231001377105713,5.231001377105713,5.16062891224533,5.231001377105713,123257
1994-06-17,5.254456996917725,5.254456996917725,5.207542037027005,5.230999516972365,161613
1994-06-20,5.231001377105713,5.2544588653925075,5.207543888818919,5.207543888818919,65507
1994-06-21,5.254456996917725,5.254456996917725,5.184084557081645,5.230999516972365,88241
1994-06-22,5.231001377105713,5.2544588653925075,5.1840864005321246,5.231001377105713,108173
1994-06-23,5.160628795623779,5.231001258893862,5.160628795623779,5.231001258893862,112806
1994-06-24,5.0902581214904785,5.184087712745414,5.066800627266046,5.184087712745414,127351
1994-06-27,5.0902581214904785,5.160630218520981,5.066800627266046,5.0902581214904785,83500
1994-06-28,5.043341159820557,5.113713223936744,4.996426193314689,5.090255740683811,150731
1994-06-29,5.038565158843994,5.062444700159552,4.943047386163039,5.0146856175284364,74019
1994-06-30,5.086322784423828,5.086322784423828,4.990805039105323,5.038563715473994,128213
1994-07-01,5.014687538146973,5.086326189531153,4.990808380267007,5.086326189531153,103756
1994-07-05,4.990808010101318,5.03856671490044,4.919169756611939,5.03856671490044,105156
1994-07-06,4.919168949127197,4.990807190857114,4.89528940435678,4.990807190857114,329691
1994-07-07,4.943051815032959,4.943051815032959,4.871413519481163,4.943051815032959,167431
1994-07-08,4.966928005218506,4.966928005218506,4.919169304805831,4.943048458721488,70679
1994-07-11,4.990808010101318,5.01468716621018,4.966928461411059,4.966928461411059,93520
1994-07-12,5.014687538146973,5.062446639069759,4.919170121464253,4.966928829805613,264183
1994-07-13,5.1340837478637695,5.157962898568991,5.014686031431119,5.062445118004179,78759
1994-07-14,5.110203742980957,5.181841973788275,5.062444660721896,5.1340832841104875,239403
1994-07-15,5.18184232711792,5.18184232711792,5.1340836341836535,5.157962784360136,295536
1994-07-18,5.301238059997559,5.325117595600686,5.205720310166231,5.229599453188175,110436
1994-07-19,5.253481864929199,5.3012409622822565,5.229602316252671,5.277361413605728,164738
1994-07-20,5.277360439300537,5.301239983568429,5.253480895032645,5.277360439300537,113668
1994-07-21,5.205721855163574,5.277360090653164,5.181842312473277,5.277360090653164,75635
1994-07-22,5.086322784423828,5.253478740585921,5.038563715473994,5.2057200642172505,64537
1994-07-25,5.1340837478637695,5.157962898568991,5.062445118004179,5.062445118004179,33077
1994-07-26,5.086322784423828,5.1340818533736625,5.086322784423828,5.1340818533736625,59474
1994-07-27,5.038565158843994,5.134083324106226,5.038565158843994,5.134083324106226,57965
1994-07-28,5.062443733215332,5.086323269969816,4.990805515533082,5.062443733215332,64645
1994-07-29,5.086322784423828,5.086322784423828,4.990805039105323,5.0624432499489105,109250
1994-08-01,5.086322784423828,5.086322784423828,4.990805039105323,5.086322784423828,147391
1994-08-02,5.014687538146973,5.086326189531153,4.990808380267007,5.086326189531153,56026
1994-08-03,5.014687538146973,5.062446639069759,4.966928829805613,5.038567088608366,70248
1994-08-04,5.038565158843994,5.062444700159552,4.966926927478597,4.990806468794156,43959
1994-08-05,5.038565158843994,5.062444700159552,4.990806468794156,5.062444700159552,36094
1994-08-08,5.086322784423828,5.1340818533736625,4.990805039105323,5.038563715473994,37925
1994-08-09,5.062443733215332,5.134082343478784,5.0385641964608485,5.086323269969816,31784
1994-08-10,5.038565158843994,5.08632424147511,4.990806468794156,5.08632424147511,63460
1994-08-11,5.014687538146973,5.038567088608366,4.990808380267007,5.038567088608366,69386
1994-08-12,4.990808010101318,5.03856671490044,4.966928461411059,5.03856671490044,35447
1994-08-15,4.943051815032959,5.014690110584755,4.823654394058881,5.014690110584755,43420
1994-08-16,4.8714118003845215,4.9669296249397,4.8714118003845215,4.9430500706555325,119055
1994-08-17,4.919168949127197,4.919168949127197,4.871409859586364,4.89528940435678,59258
1994-08-18,4.943051815032959,4.943051815032959,4.895293082192305,4.919172644903447,94382
1994-08-19,4.943051815032959,4.943051815032959,4.919172644903447,4.943051815032959,74881
1994-08-22,4.943051815032959,4.966931377744101,4.895293082192305,4.966931377744101,86840
1994-08-23,4.943051815032959,4.990810940455241,4.919172644903447,4.943051815032959,86625
1994-08-24,4.990808010101318,5.03856671490044,4.966928461411059,4.966928461411059,87379
1994-08-25,4.966928005218506,5.038566252128199,4.966928005218506,4.990807551715524,108712
1994-08-26,4.943051815032959,4.990810940455241,4.943051815032959,4.990810940455241,110759
1994-08-29,4.990808010101318,4.990808010101318,4.9430489127207995,4.990808010101318,44066
1994-08-30,5.014687538146973,5.038567088608366,4.94304927934422,4.990808380267007,53871
1994-08-31,5.038565158843994,5.038565158843994,4.990806468794156,5.038565158843994,48376
1994-09-01,4.990808010101318,5.03856671490044,4.966928461411059,5.03856671490044,51608
1994-09-02,4.990808010101318,4.990808010101318,4.9430489127207995,4.9430489127207995,140496
1994-09-06,4.966928005218506,4.990807551715524,4.943048458721488,4.990807551715524,65830
1994-09-07,4.966928005218506,4.990807551715524,4.943048458721488,4.966928005218506,302971
1994-09-08,5.014687538146973,5.038567088608366,4.94304927934422,4.966928829805613,75096
1994-09-09,4.966928005218506,5.01468670563118,4.943048458721488,5.01468670563118,94705
1994-09-12,4.8714118003845215,4.9669296249397,4.8236526918161875,4.9669296249397,416531
1994-09-13,4.919168949127197,4.919168949127197,4.871409859586364,4.919168949127197,53117
1994-09-14,4.8714118003845215,4.9191709089528555,4.7997731375320205,4.9191709089528555,401770
1994-09-15,4.895290374755859,4.895290374755859,4.823651726243597,4.871410825251772,167431
1994-09-16,4.8714118003845215,4.8952913546686885,4.8236526918161875,4.8952913546686885,59581
1994-09-19,4.847530364990234,4.8714099100078165,4.823650819972653,4.8714099100078165,57642
1994-09-20,4.799768924713135,4.871407524687515,4.799768924713135,4.847527991362722,60228
1994-09-21,4.823650360107422,4.823650360107422,4.799770817366409,4.823650360107422,40511
1994-09-22,4.847530364990234,4.895289455025398,4.823650819972653,4.823650819972653,132307
1994-09-23,4.919168949127197,4.919168949127197,4.82365077004553,4.8475303148159465,144698
1994-09-26,4.919168949127197,4.919168949127197,4.871409859586364,4.919168949127197,147176
1994-09-27,4.966928005218506,4.990807551715524,4.895289758308813,4.919169304805831,199646
1994-09-28,4.966928005218506,4.966928005218506,4.943048458721488,4.966928005218506,196629
1994-09-29,4.986387252807617,5.035034705094628,4.962063326720616,5.010711178894619,105910
1994-09-30,4.986387252807617,5.035034705094628,4.937739400633615,5.010711178894619,65292
1994-10-03,4.962063789367676,5.01071164607745,4.937739861012789,4.986387717722563,41373
1994-10-04,4.91341495513916,4.986386725686164,4.889091031623492,4.986386725686164,39003
1994-10-05,4.889089584350586,4.937737416981145,4.889089584350586,4.9134135006658655,59689
1994-10-06,4.791795253753662,4.913414459168549,4.767471732580212,4.913414459168549,54948
1994-10-07,4.816117286682129,4.816117286682129,4.743145951995965,4.816117286682129,79837
1994-10-10,4.8647685050964355,4.8647685050964355,4.7917967195928535,4.8161206480940475,39218
1994-10-11,4.8647685050964355,4.889092033710598,4.8161206480940475,4.8647685050964355,61090
1994-10-12,4.8647685050964355,4.913415962211792,4.8161206480940475,4.8647685050964355,86625
1994-10-13,4.889089584350586,4.9620613332964245,4.864766067922138,4.9620613332964245,48484
1994-10-14,4.91341495513916,4.937738878654828,4.864767507994774,4.937738878654828,57750
1994-10-17,4.91341495513916,4.937738878654828,4.889091031623492,4.91341495513916,55703
1994-10-18,4.889089584350586,4.937737416981145,4.864766067922138,4.937737416981145,77036
1994-10-19,4.889089584350586,4.889089584350586,4.816118235291579,4.889089584350586,32969
1994-10-20,4.840444564819336,4.889092021816341,4.791796707935299,4.889092021816341,80052
1994-10-21,4.816117286682129,4.889088621368293,4.791793375157823,4.889088621368293,71110
1994-10-24,4.718825817108154,4.840445072178948,4.718825817108154,4.840445072178948,65507
1994-10-25,4.767474174499512,4.791797708131573,4.694502373941987,4.718826307461161,38679
1994-10-26,4.718825817108154,4.767473679091301,4.6458544240205075,4.767473679091301,79945
1994-10-27,4.621531009674072,4.767474212051562,4.597207075963304,4.718826344630026,62383
1994-10-28,4.6701788902282715,4.718826761952112,4.621531418391584,4.6701788902282715,72834
1994-10-31,4.645854473114014,4.718825866972761,4.52423521675805,4.718825866972761,170448
1994-11-01,4.645854473114014,4.670178004475545,4.548559148006658,4.597206610616797,210097
1994-11-02,4.597206115722656,4.670177501725957,4.524234729719356,4.597206115722656,337771
1994-11-03,4.572882652282715,4.621530514491787,4.548559121065254,4.59720658338725,107527
1994-11-04,4.548559665679932,4.597207133826657,4.5242357316630075,4.597207133826657,50639
1994-11-07,4.572882652282715,4.59720658338725,4.548559121065254,4.548559121065254,52147
1994-11-08,4.524231910705566,4.59720325124099,4.524231910705566,4.572879337766921,108065
1994-11-09,4.548559665679932,4.572883199809733,4.548559665679932,4.548559665679932,92012
1994-11-10,4.4999098777771,4.548557725055534,4.475585954137882,4.548557725055534,154287
1994-11-11,4.4999098777771,4.4999098777771,4.4269385067464,4.475585954137882,154394
1994-11-14,4.475587368011475,4.548559161981496,4.475587368011475,4.548559161981496,64430
1994-11-15,4.475587368011475,4.475587368011475,4.4269399052518725,4.451263836575213,127351
1994-11-16,4.4999098777771,4.524233801416317,4.475585954137882,4.524233801416317,433985
1994-11-17,4.4999098777771,4.524233801416317,4.475585954137882,4.524233801416317,95567
1994-11-18,4.524231910705566,4.524231910705566,4.475584083757427,4.499907997231497,376127
1994-11-21,4.4999098777771,4.524233801416317,4.475585954137882,4.524233801416317,58935
1994-11-22,4.4999098777771,4.4999098777771,4.4269385067464,4.4999098777771,139741
1994-11-23,4.4999098777771,4.548557725055534,4.475585954137882,4.4999098777771,35339
1994-11-25,4.597206115722656,4.597206115722656,4.499910801089245,4.499910801089245,25643
1994-11-28,4.597206115722656,4.621530044352768,4.572882187092545,4.621530044352768,116792
1994-11-29,4.597206115722656,4.597206115722656,4.548558658349467,4.597206115722656,60228
1994-11-30,4.597206115722656,4.597206115722656,4.572882187092545,4.572882187092545,36740
1994-12-01,4.597206115722656,4.645853972982879,4.597206115722656,4.597206115722656,70032
