Date,Close,High,Low,Open,Volume
1994-11-10,12.627607345581055,12.81893472960501,12.627607345581055,12.81893472960501,728000
1994-11-11,12.57977294921875,12.627604785527566,12.57977294921875,12.57977294921875,151800
1994-11-14,12.531942367553711,12.579774208651244,12.531942367553711,12.579774208651244,36800
1994-11-15,12.43628215789795,12.531945866804856,12.43628215789795,12.531945866804856,114800
1994-11-16,12.43628215789795,12.531945866804856,12.43628215789795,12.484114012351403,751200
1994-11-17,12.388444900512695,12.484108567698122,12.340613066919984,12.484108567698122,603600
1994-11-18,12.388444900512695,12.436276734105409,12.29278123332727,12.388444900512695,543600
1994-11-21,12.484106063842773,12.484106063842773,12.436274239843376,12.436274239843376,266800
1994-11-22,12.197122573852539,12.5319455464681,12.197122573852539,12.5319455464681,649800
1994-11-23,12.053620338439941,12.101452165179783,11.862293031480577,12.101452165179783,796400
1994-11-25,12.149287223815918,12.149287223815918,12.053623544888232,12.053623544888232,62800
1994-11-28,12.053620338439941,12.149283991919622,12.053620338439941,12.149283991919622,131400
1994-11-29,11.81446361541748,12.101454634415477,11.71879994241815,12.05362279791581,427200
1994-11-30,12.005799293518066,12.005799293518066,11.814471814736901,11.862303684432193,1915200
1994-12-01,12.244955062866211,12.340618774294853,11.957963928580284,11.957963928580284,752800
1994-12-02,12.388444900512695,12.388444900512695,12.197117566141843,12.244949399734557,437000
1994-12-05,12.149287223815918,12.436278260598971,12.149287223815918,12.436278260598971,636000
1994-12-06,12.101456642150879,12.149288486586258,12.0536247977155,12.149288486586258,390000
1994-12-07,12.005799293518066,12.101463032908649,11.957967423822776,12.101463032908649,260200
1994-12-08,11.71880054473877,12.053623417445591,11.670968705780652,11.957959739529358,546400
1994-12-09,11.815251350402832,11.815251350402832,11.622349287539112,11.670574803255043,279000
1994-12-12,11.767024993896484,11.815250506166551,11.62234845708628,11.815250506166551,331600
1994-12-13,12.008153915405273,12.056379433137826,11.815251844475068,11.815251844475068,962200
1994-12-14,12.249279022216797,12.345730038139763,12.104602498332346,12.104602498332346,651200
1994-12-15,12.152828216552734,12.249279234144423,12.056377198961046,12.249279234144423,324200
1994-12-16,12.29750919342041,12.345734719669117,12.10460708842558,12.201058140922996,538600
1994-12-19,12.249279022216797,12.345730038139763,12.201053514255312,12.345730038139763,344800
1994-12-20,12.249279022216797,12.29750453017828,12.201053514255312,12.249279022216797,513400
1994-12-21,12.39395809173584,12.490409127469192,12.297507056002488,12.297507056002488,460800
1994-12-22,12.442178726196289,12.586855223012526,12.393953227257544,12.53862972407378,555200
1994-12-23,12.538639068603516,12.58686460348276,12.49041353372427,12.58686460348276,86600
1994-12-27,12.586857795715332,12.586857795715332,12.490406778123644,12.538632286919487,119000
1994-12-28,12.538639068603516,12.58686460348276,12.49041353372427,12.538639068603516,280600
1994-12-29,12.635087013244629,12.683312536195945,12.538635967342,12.538635967342,215000
1994-12-30,12.586857795715332,12.731534322102863,12.586857795715332,12.635083304511175,300400
1995-01-03,12.731539726257324,12.827990784789577,12.635088667725071,12.635088667725071,436000
1995-01-04,12.683310508728027,12.827987054454962,12.586859478243403,12.77976153921265,378600
1995-01-05,12.731539726257324,12.77976525552345,12.635088667725071,12.683314196991198,180000
1995-01-06,12.731539726257324,12.827990784789577,12.635088667725071,12.731539726257324,427800
1995-01-09,12.683310508728027,12.731536023970339,12.586859478243403,12.731536023970339,263400
1995-01-10,12.538639068603516,12.635090138362004,12.538639068603516,12.635090138362004,376000
1995-01-11,12.34574031829834,12.586868058890104,12.297514770179987,12.586868058890104,289800
1995-01-12,12.490408897399902,12.490408897399902,12.345732346464768,12.442183380421524,258600
1995-01-13,12.683310508728027,12.683310508728027,12.49040844775878,12.49040844775878,200600
1995-01-16,12.683310508728027,12.77976153921265,12.538633963001091,12.538633963001091,399600
1995-01-17,12.635087013244629,12.73153805914726,12.635087013244629,12.683312536195945,107600
1995-01-18,13.117340087890625,13.117340087890625,12.731535967658548,12.779761482687558,1093000
1995-01-19,13.213793754577637,13.358470328532867,13.117342705274151,13.117342705274151,893600
1995-01-20,13.117340087890625,13.310242148006663,13.117340087890625,13.262016632977655,218600
1995-01-23,13.262014389038086,13.262014389038086,13.02088685469194,13.117337868430399,892000
1995-01-24,13.262014389038086,13.454916416515005,13.02088685469194,13.262014389038086,2862600
1995-01-25,13.503149032592773,13.599600097111294,13.117344774518696,13.165570306777955,1194400
1995-01-26,13.647820472717285,13.744271500793026,13.503143930603674,13.503143930603674,500200
1995-01-27,13.792496681213379,13.792496681213379,13.647820142599253,13.744271168342003,257600
1995-01-30,13.792496681213379,13.792496681213379,13.647820142599253,13.696045655470627,279200
1995-01-31,14.22652530670166,14.226525306701662,13.792495721073475,13.792495721073475,1417000
1995-02-01,14.178302764892578,14.322979323718013,14.081851725675623,14.274753804109535,939000
1995-02-02,14.22652530670166,14.274750816215905,14.081848778158932,14.081848778158932,2699800
1995-02-03,14.274750709533691,14.322976218687522,14.22652520037986,14.22652520037986,356200
1995-02-06,14.22652530670166,14.274750816215905,14.178299797187417,14.178299797187417,291800
1995-02-07,14.22652530670166,14.274750816215905,14.178299797187417,14.226525306701662,95200
1995-02-08,14.322991371154785,14.322991371154785,14.22654025081031,14.22654025081031,321800
1995-02-09,14.22652530670166,14.419427344758633,14.178299797187417,14.322976325730147,293800
1995-02-10,14.41943359375,14.41943359375,14.226531472094482,14.226531472094482,425000
1995-02-13,14.515883445739746,14.515883445739746,14.371206866546327,14.419432392944133,319000
