Date,Close,High,Low,Open,Volume
2013-02-01,28.32425308227539,28.99102804621071,27.831021141509023,28.771814431032862,66789100
2013-02-04,28.333389282226562,29.219377926430038,28.09590741279824,28.397326373581286,7695400
2013-02-05,28.351659774780273,29.21024613003654,28.178114982907108,28.5434710640965,5013200
2013-02-06,28.3425235748291,28.7078796292038,28.08677346568927,28.296852979185335,2126100
2013-02-07,29.2285099029541,29.895284866998054,28.315118968486786,28.315118968486786,3800800
2013-02-08,30.18756866455078,30.580327031810164,29.50252548690904,29.51166134715774,2599300
2013-02-11,30.3793888092041,30.598604223303628,30.032302672986823,30.196713362483766,1487200
2013-02-12,30.817811965942383,31.055292078149506,30.278911169919745,30.50725890578849,1637300
2013-02-13,30.644271850585938,30.87261963409896,30.14190742371941,30.87261963409896,1269700
2013-02-14,30.388513565063477,30.552924194468,29.931818146564133,30.498119489896652,2954500
2013-02-15,31.037025451660156,31.137499018145522,30.141902698724344,30.42505516024582,5415400
2013-02-19,30.909154891967773,31.119234426365196,30.66253887742023,31.073565568332803,1206900
2013-02-20,29.88615608215332,30.945689554086588,29.776546648142407,30.90915307608295,1842900
2013-02-21,29.740007400512695,29.95921925381649,29.1006331071424,29.685202695031954,3242300
2013-02-22,29.767404556274414,30.077957549336464,29.685199249748898,29.94094754369087,954500
2013-02-25,29.292448043823242,29.85874946796674,29.2285109548543,29.849617091389756,818900
2013-02-26,29.265047073364258,29.59386837509127,29.21937648026051,29.274179449830015,1048700
2013-02-27,29.52079963684082,30.187574711866432,29.228514767906592,29.228514767906592,1343600
2013-02-28,30.552921295166016,30.644258976474635,29.74000408486802,29.74000408486802,2991400
2013-03-01,31.603315353393555,31.694656509721973,30.27890168756549,30.470712889391905,2334000
2013-03-04,31.374967575073242,31.86819936452862,31.27449752994018,31.785994066286058,865400
2013-03-05,31.320175170898438,31.49371818961737,30.82694324277961,31.429781104599353,1413400
2013-03-06,30.918289184570312,31.402388865762653,30.918289184570312,31.365852383349885,802000
2013-03-07,31.566783905029297,31.676389813626518,30.653393203331436,31.00961501950416,1320000
2013-03-08,31.137508392333984,31.685541758121897,30.872624089001658,31.082703662030728,1541100
2013-03-11,31.219684600830078,31.29275402204341,30.370231237839118,31.027873450298678,1729400
2013-03-12,30.890880584716797,31.274506582325323,30.689933467669004,31.16489716340298,1557600
2013-03-13,31.055282592773438,31.11008728699423,30.214964853907826,30.963944920047652,2240800
2013-03-14,31.63986587524414,32.35230978963931,31.329312774349514,31.356716875579597,1865200
2013-03-15,30.543792724609375,31.822541473911897,30.425054407437447,31.69466729584365,2692100
2013-03-18,29.995758056640625,30.087095755234795,29.813079175142427,29.913552734181927,2372000
2013-03-19,29.95922088623047,30.525522269816335,29.52992953165705,29.95922088623047,1336200
2013-03-20,30.607730865478516,30.63513496479919,29.685207488919335,30.050565282507016,1944000
2013-03-21,30.571197509765625,31.055293618844853,30.406786853038696,30.96395591368994,514500
2013-03-22,30.251510620117188,30.82694795759927,29.904424529594333,30.644269050618096,763300
2013-03-25,29.64867401123047,30.580333343223707,29.45686271813758,30.580333343223707,1324600
2013-03-26,29.694337844848633,29.950089676677823,29.22850999982282,29.895284966076588,1396500
2013-03-27,29.9044246673584,30.041431234992686,29.28331847134729,29.575603330139533,1896800
2013-03-28,30.50726318359375,30.59860089702488,29.803951640380706,30.004895306791273,7434900
